epochs	conv-num-filters	fully-connected-dim	max-pool-window-width	dropout-rate	validation-AUC-ROC
50	10	100	8	0.00	0.8831731081008911
50	10	100	8	0.25	0.8820748329162598
50	10	100	8	0.50	0.8772885799407959
50	10	100	8	0.75	0.8529624938964844
50	10	100	10	0.00	0.8781503438949585
50	10	100	10	0.25	0.8791791796684265
50	10	100	10	0.50	0.8660686016082764
50	10	100	10	0.75	0.8569222688674927
50	10	100	12	0.00	0.859255313873291
50	10	100	12	0.25	0.8747726678848267
50	10	100	12	0.50	0.8539289236068726
50	10	100	12	0.75	0.8325815200805664
50	10	100	14	0.00	0.877152144908905
50	10	100	14	0.25	0.8760720491409302
50	10	100	14	0.50	0.8589300513267517
50	10	100	14	0.75	0.8283135890960693
50	10	100	16	0.00	0.8631377816200256
50	10	100	16	0.25	0.8566176295280457
50	10	100	16	0.50	0.8416287899017334
50	10	100	16	0.75	0.8194526433944702
50	15	10	1	0.00	0.9011154174804688
50	15	10	1	0.25	0.9090442061424255
50	15	10	1	0.50	0.8937655687332153
50	15	10	1	0.75	0.8330487012863159
50	15	10	2	0.00	0.9077287912368774
50	15	10	2	0.25	0.9120661020278931
50	15	10	2	0.50	0.9009779691696167
50	15	10	2	0.75	0.8777512907981873
50	15	10	4	0.00	0.921736478805542
50	15	10	4	0.25	0.9042874574661255
50	15	10	4	0.50	0.8929094076156616
50	15	10	4	0.75	0.8462412357330322
50	15	10	6	0.00	0.9094750285148621
50	15	10	6	0.25	0.8809027075767517
50	15	10	6	0.50	0.8877434134483337
50	15	10	6	0.75	0.8308159112930298
50	15	10	8	0.00	0.9090601801872253
50	15	10	8	0.25	0.899271547794342
50	15	10	8	0.50	0.8968521356582642
50	15	10	8	0.75	0.7691407203674316
50	15	10	10	0.00	0.9007506370544434
50	15	10	10	0.25	0.8926092982292175
50	15	10	10	0.50	0.864517867565155
50	15	10	10	0.75	0.5
50	15	10	12	0.00	0.8948080539703369
50	15	10	12	0.25	0.8886153697967529
50	15	10	12	0.50	0.8615187406539917
50	15	10	12	0.75	0.8058940172195435
50	15	10	14	0.00	0.894798994064331
50	15	10	14	0.25	0.8830048441886902
50	15	10	14	0.50	0.8583502173423767
50	15	10	14	0.75	0.5
50	15	10	16	0.00	0.8793394565582275
50	15	10	16	0.25	0.8716439008712769
50	15	10	16	0.50	0.8417118787765503
50	15	10	16	0.75	0.8078746199607849
50	15	15	1	0.00	0.8976821303367615
50	15	15	1	0.25	0.904777467250824
50	15	15	1	0.50	0.8926877379417419
50	15	15	1	0.75	0.8476452827453613
50	15	15	2	0.00	0.9150275588035583
50	15	15	2	0.25	0.9169728755950928
50	15	15	2	0.50	0.9005698561668396
50	15	15	2	0.75	0.8857083916664124
50	15	15	4	0.00	0.9156232476234436
50	15	15	4	0.25	0.9101561307907104
50	15	15	4	0.50	0.833263635635376
50	15	15	4	0.75	0.7226157188415527
50	15	15	6	0.00	0.9079482555389404
50	15	15	6	0.25	0.892860472202301
50	15	15	6	0.50	0.8765223026275635
50	15	15	6	0.75	0.6953485012054443
50	15	15	8	0.00	0.9092374444007874
50	15	15	8	0.25	0.8994863629341125
50	15	15	8	0.50	0.8910199403762817
50	15	15	8	0.75	0.8232645988464355
50	15	15	10	0.00	0.8995113372802734
50	15	15	10	0.25	0.8915610313415527
50	15	15	10	0.50	0.8830991983413696
50	15	15	10	0.75	0.8725500106811523
50	15	15	12	0.00	0.9023035764694214
50	15	15	12	0.25	0.8957926034927368
50	15	15	12	0.50	0.8762926459312439
50	15	15	12	0.75	0.82100909948349
50	15	15	14	0.00	0.8959107995033264
50	15	15	14	0.25	0.8464094996452332
50	15	15	14	0.50	0.8353850841522217
50	15	15	14	0.75	0.7709676623344421
50	15	15	16	0.00	0.8828082084655762
50	15	15	16	0.25	0.8776124715805054
50	15	15	16	0.50	0.8553237915039062
50	15	15	16	0.75	0.4991007149219513
50	15	20	1	0.00	0.8777000308036804
50	15	20	1	0.25	0.9014099836349487
50	15	20	1	0.50	0.8904754519462585
50	15	20	1	0.75	0.8580421209335327
50	15	20	2	0.00	0.8908789753913879
50	15	20	2	0.25	0.9140636324882507
50	15	20	2	0.50	0.9147820472717285
50	15	20	2	0.75	0.8963223695755005
50	15	20	4	0.00	0.912110447883606
50	15	20	4	0.25	0.9126583933830261
50	15	20	4	0.50	0.9069910049438477
50	15	20	4	0.75	0.9075195789337158
50	15	20	6	0.00	0.9099001884460449
50	15	20	6	0.25	0.9028618335723877
50	15	20	6	0.50	0.899476170539856
50	15	20	6	0.75	0.5
50	15	20	8	0.00	0.906562328338623
50	15	20	8	0.25	0.9071296453475952
50	15	20	8	0.50	0.8952207565307617
50	15	20	8	0.75	0.7844046354293823
50	15	20	10	0.00	0.8976240754127502
50	15	20	10	0.25	0.8979015350341797
50	15	20	10	0.50	0.8635287880897522
50	15	20	10	0.75	0.8442437052726746
50	15	20	12	0.00	0.901349663734436
50	15	20	12	0.25	0.8968373537063599
50	15	20	12	0.50	0.8823068141937256
50	15	20	12	0.75	0.8720543384552002
50	15	20	14	0.00	0.8849568367004395
50	15	20	14	0.25	0.8955765962600708
50	15	20	14	0.50	0.8820158243179321
50	15	20	14	0.75	0.5
50	15	20	16	0.00	0.8885471820831299
50	15	20	16	0.25	0.8650397062301636
50	15	20	16	0.50	0.8636367321014404
50	15	20	16	0.75	0.8225598335266113
50	15	30	1	0.00	0.8679797053337097
50	15	30	1	0.25	0.9087884426116943
50	15	30	1	0.50	0.8962439894676208
50	15	30	1	0.75	0.8538515567779541
50	15	30	2	0.00	0.8973513245582581
50	15	30	2	0.25	0.914423942565918
50	15	30	2	0.50	0.9212476015090942
50	15	30	2	0.75	0.8977491855621338
50	15	30	4	0.00	0.898746132850647
50	15	30	4	0.25	0.9150220155715942
50	15	30	4	0.50	0.9120637774467468
50	15	30	4	0.75	0.8842781782150269
50	15	30	6	0.00	0.9037542343139648
50	15	30	6	0.25	0.9035586714744568
50	15	30	6	0.50	0.89606773853302
50	15	30	6	0.75	0.816264808177948
50	15	30	8	0.00	0.9060109853744507
50	15	30	8	0.25	0.9071137309074402
50	15	30	8	0.50	0.8994829058647156
50	15	30	8	0.75	0.8493301868438721
50	15	30	10	0.00	0.9055380821228027
50	15	30	10	0.25	0.8880253434181213
50	15	30	10	0.50	0.8917942047119141
50	15	30	10	0.75	0.8143206834793091
50	15	30	12	0.00	0.9034541249275208
50	15	30	12	0.25	0.8929458856582642
50	15	30	12	0.50	0.8887620568275452
50	15	30	12	0.75	0.8608183860778809
50	15	30	14	0.00	0.9002799391746521
50	15	30	14	0.25	0.8881925344467163
50	15	30	14	0.50	0.8843281269073486
50	15	30	14	0.75	0.7922832369804382
50	15	30	16	0.00	0.8867793083190918
50	15	30	16	0.25	0.8838165998458862
50	15	30	16	0.50	0.8774489164352417
50	15	30	16	0.75	0.8089375495910645
50	15	40	1	0.00	0.8840757012367249
50	15	40	1	0.25	0.9011224508285522
50	15	40	1	0.50	0.8900138735771179
50	15	40	1	0.75	0.8450452089309692
50	15	40	2	0.00	0.9002264738082886
50	15	40	2	0.25	0.9117670059204102
50	15	40	2	0.50	0.9129494428634644
50	15	40	2	0.75	0.8936337232589722
50	15	40	4	0.00	0.9063337445259094
50	15	40	4	0.25	0.9131415486335754
50	15	40	4	0.50	0.9120205640792847
50	15	40	4	0.75	0.8939974308013916
50	15	40	6	0.00	0.8995147347450256
50	15	40	6	0.25	0.9035472869873047
50	15	40	6	0.50	0.9027253985404968
50	15	40	6	0.75	0.89442378282547
50	15	40	8	0.00	0.9068931937217712
50	15	40	8	0.25	0.892592191696167
50	15	40	8	0.50	0.8978389501571655
50	15	40	8	0.75	0.8603943586349487
50	15	40	10	0.00	0.9024285078048706
50	15	40	10	0.25	0.8973080515861511
50	15	40	10	0.50	0.8921499252319336
50	15	40	10	0.75	0.7608811259269714
50	15	40	12	0.00	0.8930765986442566
50	15	40	12	0.25	0.8948932886123657
50	15	40	12	0.50	0.887814998626709
50	15	40	12	0.75	0.8673862218856812
50	15	40	14	0.00	0.8974945545196533
50	15	40	14	0.25	0.888414204120636
50	15	40	14	0.50	0.8765302896499634
50	15	40	14	0.75	0.8064431548118591
50	15	40	16	0.00	0.8984233140945435
50	15	40	16	0.25	0.8762039542198181
50	15	40	16	0.50	0.8649544715881348
50	15	40	16	0.75	0.7808051705360413
50	15	50	1	0.00	0.8753740191459656
50	15	50	1	0.25	0.8913848996162415
50	15	50	1	0.50	0.9025924205780029
50	15	50	1	0.75	0.8518744707107544
50	15	50	2	0.00	0.885966420173645
50	15	50	2	0.25	0.9063941240310669
50	15	50	2	0.50	0.9167203903198242
50	15	50	2	0.75	0.875540018081665
50	15	50	4	0.00	0.9026537537574768
50	15	50	4	0.25	0.9131199717521667
50	15	50	4	0.50	0.9105948805809021
50	15	50	4	0.75	0.8836221694946289
50	15	50	6	0.00	0.8958278298377991
50	15	50	6	0.25	0.9046522974967957
50	15	50	6	0.50	0.8981311917304993
50	15	50	6	0.75	0.8934187889099121
50	15	50	8	0.00	0.8959392309188843
50	15	50	8	0.25	0.9025298357009888
50	15	50	8	0.50	0.8998956680297852
50	15	50	8	0.75	0.8900887966156006
50	15	50	10	0.00	0.9042749404907227
50	15	50	10	0.25	0.9001684188842773
50	15	50	10	0.50	0.8898910284042358
50	15	50	10	0.75	0.8567756414413452
50	15	50	12	0.00	0.9061008095741272
50	15	50	12	0.25	0.8990304470062256
50	15	50	12	0.50	0.8800034523010254
50	15	50	12	0.75	0.8513208627700806
50	15	50	14	0.00	0.8876592516899109
50	15	50	14	0.25	0.8741381764411926
50	15	50	14	0.50	0.8776273727416992
50	15	50	14	0.75	0.8385546207427979
50	15	50	16	0.00	0.8893304467201233
50	15	50	16	0.25	0.8637640476226807
50	15	50	16	0.50	0.8710254430770874
50	15	50	16	0.75	0.8332499265670776
50	15	75	1	0.00	0.8736425638198853
50	15	75	1	0.25	0.9089338779449463
50	15	75	1	0.50	0.8991350531578064
50	15	75	1	0.75	0.857007622718811
50	15	75	2	0.00	0.8829822540283203
50	15	75	2	0.25	0.9143216013908386
50	15	75	2	0.50	0.9150446653366089
50	15	75	2	0.75	0.895167350769043
50	15	75	4	0.00	0.9108847975730896
50	15	75	4	0.25	0.9179608225822449
50	15	75	4	0.50	0.9153550267219543
50	15	75	4	0.75	0.9076833128929138
50	15	75	6	0.00	0.9049479961395264
50	15	75	6	0.25	0.9065964221954346
50	15	75	6	0.50	0.8998376131057739
50	15	75	6	0.75	0.8978674411773682
50	15	75	8	0.00	0.9019386172294617
50	15	75	8	0.25	0.9055221676826477
50	15	75	8	0.50	0.8991827964782715
50	15	75	8	0.75	0.8612698316574097
50	15	75	10	0.00	0.9082313776016235
50	15	75	10	0.25	0.8993624448776245
50	15	75	10	0.50	0.8985483646392822
50	15	75	10	0.75	0.7834053039550781
50	15	75	12	0.00	0.8999581933021545
50	15	75	12	0.25	0.8894919157028198
50	15	75	12	0.50	0.8891724348068237
50	15	75	12	0.75	0.8515186905860901
50	15	75	14	0.00	0.904721736907959
50	15	75	14	0.25	0.8831707835197449
50	15	75	14	0.50	0.878204882144928
50	15	75	14	0.75	0.8460979461669922
50	15	75	16	0.00	0.8842508792877197
50	15	75	16	0.25	0.876556396484375
50	15	75	16	0.50	0.8679046630859375
50	15	75	16	0.75	0.8290252685546875
50	15	100	1	0.00	0.8855810761451721
50	15	100	1	0.25	0.9068374633789062
50	15	100	1	0.50	0.9003879427909851
50	15	100	1	0.75	0.8712925910949707
50	15	100	2	0.00	0.8849865198135376
50	15	100	2	0.25	0.912230908870697
50	15	100	2	0.50	0.9149491786956787
50	15	100	2	0.75	0.8937234282493591
50	15	100	4	0.00	0.9093694090843201
50	15	100	4	0.25	0.9113783240318298
50	15	100	4	0.50	0.915633499622345
50	15	100	4	0.75	0.899649977684021
50	15	100	6	0.00	0.9042795300483704
50	15	100	6	0.25	0.9098320007324219
50	15	100	6	0.50	0.8992829322814941
50	15	100	6	0.75	0.8996158838272095
50	15	100	8	0.00	0.8982494473457336
50	15	100	8	0.25	0.9057494401931763
50	15	100	8	0.50	0.8982914686203003
50	15	100	8	0.75	0.8825910091400146
50	15	100	10	0.00	0.8995182514190674
50	15	100	10	0.25	0.9000365734100342
50	15	100	10	0.50	0.894180417060852
50	15	100	10	0.75	0.8746839761734009
50	15	100	12	0.00	0.9094751477241516
50	15	100	12	0.25	0.8891952037811279
50	15	100	12	0.50	0.893715500831604
50	15	100	12	0.75	0.8767122030258179
50	15	100	14	0.00	0.8969249129295349
50	15	100	14	0.25	0.8870169520378113
50	15	100	14	0.50	0.8866519927978516
50	15	100	14	0.75	0.8599782586097717
50	15	100	16	0.00	0.8823318481445312
50	15	100	16	0.25	0.8756173253059387
50	15	100	16	0.50	0.854404091835022
50	15	100	16	0.75	0.8328611254692078
50	20	10	1	0.00	0.8894987106323242
50	20	10	1	0.25	0.8899785876274109
50	20	10	1	0.50	0.8923090696334839
50	20	10	1	0.75	0.852919340133667
50	20	10	2	0.00	0.8991259336471558
50	20	10	2	0.25	0.902001142501831
50	20	10	2	0.50	0.9033358097076416
50	20	10	2	0.75	0.8773908019065857
50	20	10	4	0.00	0.9017670154571533
50	20	10	4	0.25	0.9044966101646423
50	20	10	4	0.50	0.8784641027450562
50	20	10	4	0.75	0.5
50	20	10	6	0.00	0.8981481790542603
50	20	10	6	0.25	0.8878321051597595
50	20	10	6	0.50	0.8853116035461426
50	20	10	6	0.75	0.5
50	20	10	8	0.00	0.901867151260376
50	20	10	8	0.25	0.8960427045822144
50	20	10	8	0.50	0.8708252906799316
50	20	10	8	0.75	0.5
50	20	10	10	0.00	0.9034222364425659
50	20	10	10	0.25	0.8911335468292236
50	20	10	10	0.50	0.8866530656814575
50	20	10	10	0.75	0.5
50	20	10	12	0.00	0.8830116987228394
50	20	10	12	0.25	0.8749784231185913
50	20	10	12	0.50	0.8367992639541626
50	20	10	12	0.75	0.7698092460632324
50	20	10	14	0.00	0.8819577693939209
50	20	10	14	0.25	0.8496803045272827
50	20	10	14	0.50	0.8221982717514038
50	20	10	14	0.75	0.5
50	20	10	16	0.00	0.8636412620544434
50	20	10	16	0.25	0.8291162252426147
50	20	10	16	0.50	0.5
50	20	10	16	0.75	0.5
50	20	15	1	0.00	0.8676614165306091
50	20	15	1	0.25	0.892991304397583
50	20	15	1	0.50	0.887874186038971
50	20	15	1	0.75	0.8229020237922668
50	20	15	2	0.00	0.8968873620033264
50	20	15	2	0.25	0.9057312607765198
50	20	15	2	0.50	0.8953662514686584
50	20	15	2	0.75	0.8702989816665649
50	20	15	4	0.00	0.9083598852157593
50	20	15	4	0.25	0.9042624235153198
50	20	15	4	0.50	0.8530954718589783
50	20	15	4	0.75	0.7982029914855957
50	20	15	6	0.00	0.9059906005859375
50	20	15	6	0.25	0.89435213804245
50	20	15	6	0.50	0.8828820586204529
50	20	15	6	0.75	0.7645066976547241
50	20	15	8	0.00	0.9037315845489502
50	20	15	8	0.25	0.8973183035850525
50	20	15	8	0.50	0.8742371797561646
50	20	15	8	0.75	0.8192673921585083
50	20	15	10	0.00	0.9037428498268127
50	20	15	10	0.25	0.8876763582229614
50	20	15	10	0.50	0.5
50	20	15	10	0.75	0.5
50	20	15	12	0.00	0.8820863962173462
50	20	15	12	0.25	0.8032996654510498
50	20	15	12	0.50	0.8418959975242615
50	20	15	12	0.75	0.5
50	20	15	14	0.00	0.8887461423873901
50	20	15	14	0.25	0.8586355447769165
50	20	15	14	0.50	0.7841556072235107
50	20	15	14	0.75	0.5
50	20	15	16	0.00	0.8499485850334167
50	20	15	16	0.25	0.7569394707679749
50	20	15	16	0.50	0.7913657426834106
50	20	15	16	0.75	0.5
50	20	20	1	0.00	0.8836495280265808
50	20	20	1	0.25	0.8937598466873169
50	20	20	1	0.50	0.8904457688331604
50	20	20	1	0.75	0.8407192826271057
50	20	20	2	0.00	0.8979948163032532
50	20	20	2	0.25	0.908398449420929
50	20	20	2	0.50	0.900844931602478
50	20	20	2	0.75	0.8722407817840576
50	20	20	4	0.00	0.9009893536567688
50	20	20	4	0.25	0.909970760345459
50	20	20	4	0.50	0.9047296643257141
50	20	20	4	0.75	0.8894920349121094
50	20	20	6	0.00	0.9059552550315857
50	20	20	6	0.25	0.8979071378707886
50	20	20	6	0.50	0.8880560398101807
50	20	20	6	0.75	0.8066421151161194
50	20	20	8	0.00	0.9030755758285522
50	20	20	8	0.25	0.8906254172325134
50	20	20	8	0.50	0.8704774379730225
50	20	20	8	0.75	0.5
50	20	20	10	0.00	0.8969180583953857
50	20	20	10	0.25	0.8937689065933228
50	20	20	10	0.50	0.852088212966919
50	20	20	10	0.75	0.5
50	20	20	12	0.00	0.8843452334403992
50	20	20	12	0.25	0.8677920699119568
50	20	20	12	0.50	0.8626112937927246
50	20	20	12	0.75	0.5
50	20	20	14	0.00	0.8760903477668762
50	20	20	14	0.25	0.8719895482063293
50	20	20	14	0.50	0.829151451587677
50	20	20	14	0.75	0.5
50	20	20	16	0.00	0.8717166781425476
50	20	20	16	0.25	0.8514174222946167
50	20	20	16	0.50	0.795481264591217
50	20	20	16	0.75	0.5
50	20	30	1	0.00	0.8804922699928284
50	20	30	1	0.25	0.8960188031196594
50	20	30	1	0.50	0.8752467036247253
50	20	30	1	0.75	0.8117070198059082
50	20	30	2	0.00	0.8893805146217346
50	20	30	2	0.25	0.9179039001464844
50	20	30	2	0.50	0.904301106929779
50	20	30	2	0.75	0.8792235851287842
50	20	30	4	0.00	0.9032107591629028
50	20	30	4	0.25	0.9068124890327454
50	20	30	4	0.50	0.9036393761634827
50	20	30	4	0.75	0.8974547386169434
50	20	30	6	0.00	0.8896613717079163
50	20	30	6	0.25	0.8923535346984863
50	20	30	6	0.50	0.8988974690437317
50	20	30	6	0.75	0.8702386617660522
50	20	30	8	0.00	0.900009274482727
50	20	30	8	0.25	0.8927514553070068
50	20	30	8	0.50	0.8646656274795532
50	20	30	8	0.75	0.7610505819320679
50	20	30	10	0.00	0.8968362808227539
50	20	30	10	0.25	0.8902127742767334
50	20	30	10	0.50	0.8920726776123047
50	20	30	10	0.75	0.5
50	20	30	12	0.00	0.8902797698974609
50	20	30	12	0.25	0.8682059049606323
50	20	30	12	0.50	0.8417368531227112
50	20	30	12	0.75	0.5
50	20	30	14	0.00	0.89667147397995
50	20	30	14	0.25	0.8718439936637878
50	20	30	14	0.50	0.860285222530365
50	20	30	14	0.75	0.5
50	20	30	16	0.00	0.8719974756240845
50	20	30	16	0.25	0.8216002583503723
50	20	30	16	0.50	0.836084246635437
50	20	30	16	0.75	0.5
50	20	40	1	0.00	0.8828855156898499
50	20	40	1	0.25	0.9013451933860779
50	20	40	1	0.50	0.8690733313560486
50	20	40	1	0.75	0.8462889194488525
50	20	40	2	0.00	0.8888405561447144
50	20	40	2	0.25	0.9109700918197632
50	20	40	2	0.50	0.9062145352363586
50	20	40	2	0.75	0.8602431416511536
50	20	40	4	0.00	0.8870169520378113
50	20	40	4	0.25	0.9066759943962097
50	20	40	4	0.50	0.9051811099052429
50	20	40	4	0.75	0.8893190622329712
50	20	40	6	0.00	0.9003607034683228
50	20	40	6	0.25	0.8927502632141113
50	20	40	6	0.50	0.8899069428443909
50	20	40	6	0.75	0.8844941854476929
50	20	40	8	0.00	0.8950501680374146
50	20	40	8	0.25	0.8927287459373474
50	20	40	8	0.50	0.8770111799240112
50	20	40	8	0.75	0.7335696220397949
50	20	40	10	0.00	0.9068579077720642
50	20	40	10	0.25	0.8991975784301758
50	20	40	10	0.50	0.8612470030784607
50	20	40	10	0.75	0.5
50	20	40	12	0.00	0.8814257383346558
50	20	40	12	0.25	0.8589358329772949
50	20	40	12	0.50	0.849402904510498
50	20	40	12	0.75	0.5
50	20	40	14	0.00	0.8932254314422607
50	20	40	14	0.25	0.8788437843322754
50	20	40	14	0.50	0.8584684729576111
50	20	40	14	0.75	0.5
50	20	40	16	0.00	0.8787574172019958
50	20	40	16	0.25	0.8406476974487305
50	20	40	16	0.50	0.8297642469406128
50	20	40	16	0.75	0.5
50	20	50	1	0.00	0.8860835433006287
50	20	50	1	0.25	0.8874353170394897
50	20	50	1	0.50	0.8721339106559753
50	20	50	1	0.75	0.8317174315452576
50	20	50	2	0.00	0.8773693442344666
50	20	50	2	0.25	0.9086962342262268
50	20	50	2	0.50	0.9016749262809753
50	20	50	2	0.75	0.8639858365058899
50	20	50	4	0.00	0.8981175422668457
50	20	50	4	0.25	0.9035199880599976
50	20	50	4	0.50	0.9053299427032471
50	20	50	4	0.75	0.8503294587135315
50	20	50	6	0.00	0.9010007381439209
50	20	50	6	0.25	0.8983175754547119
50	20	50	6	0.50	0.8975400328636169
50	20	50	6	0.75	0.8307487964630127
50	20	50	8	0.00	0.894044041633606
50	20	50	8	0.25	0.8906368613243103
50	20	50	8	0.50	0.8916622400283813
50	20	50	8	0.75	0.8380897045135498
50	20	50	10	0.00	0.9017044305801392
50	20	50	10	0.25	0.8879014253616333
50	20	50	10	0.50	0.882857084274292
50	20	50	10	0.75	0.499367892742157
50	20	50	12	0.00	0.8833630681037903
50	20	50	12	0.25	0.8660526275634766
50	20	50	12	0.50	0.8641847372055054
50	20	50	12	0.75	0.49963390827178955
50	20	50	14	0.00	0.8872670531272888
50	20	50	14	0.25	0.8806537985801697
50	20	50	14	0.50	0.858017086982727
50	20	50	14	0.75	0.5017985701560974
50	20	50	16	0.00	0.8755423426628113
50	20	50	16	0.25	0.8282544016838074
50	20	50	16	0.50	0.8369789719581604
50	20	50	16	0.75	0.5
50	20	75	1	0.00	0.8598952293395996
50	20	75	1	0.25	0.8997933864593506
50	20	75	1	0.50	0.8833447098731995
50	20	75	1	0.75	0.8373370170593262
50	20	75	2	0.00	0.8897817730903625
50	20	75	2	0.25	0.9092578887939453
50	20	75	2	0.50	0.902549147605896
50	20	75	2	0.75	0.8753319978713989
50	20	75	4	0.00	0.9126959443092346
50	20	75	4	0.25	0.9058994650840759
50	20	75	4	0.50	0.9032198786735535
50	20	75	4	0.75	0.8911541104316711
50	20	75	6	0.00	0.8995078802108765
50	20	75	6	0.25	0.9056904315948486
50	20	75	6	0.50	0.8962404727935791
50	20	75	6	0.75	0.8072491884231567
50	20	75	8	0.00	0.8998263478279114
50	20	75	8	0.25	0.8944545388221741
50	20	75	8	0.50	0.8890440464019775
50	20	75	8	0.75	0.8382034301757812
50	20	75	10	0.00	0.8944032788276672
50	20	75	10	0.25	0.8991214036941528
50	20	75	10	0.50	0.8913939595222473
50	20	75	10	0.75	0.7824287414550781
50	20	75	12	0.00	0.8829297423362732
50	20	75	12	0.25	0.8575680255889893
50	20	75	12	0.50	0.8435502052307129
50	20	75	12	0.75	0.5008992552757263
50	20	75	14	0.00	0.8975411653518677
50	20	75	14	0.25	0.8684548735618591
50	20	75	14	0.50	0.8666324615478516
50	20	75	14	0.75	0.7850480079650879
50	20	75	16	0.00	0.8740893006324768
50	20	75	16	0.25	0.8472063541412354
50	20	75	16	0.50	0.8395471572875977
50	20	75	16	0.75	0.5
50	20	100	1	0.00	0.8781150579452515
50	20	100	1	0.25	0.9010382294654846
50	20	100	1	0.50	0.8758561611175537
50	20	100	1	0.75	0.8460911512374878
50	20	100	2	0.00	0.8825625777244568
50	20	100	2	0.25	0.905441403388977
50	20	100	2	0.50	0.9054731726646423
50	20	100	2	0.75	0.8852115869522095
50	20	100	4	0.00	0.8986712098121643
50	20	100	4	0.25	0.9027139544487
50	20	100	4	0.50	0.8979890942573547
50	20	100	4	0.75	0.8959404230117798
50	20	100	6	0.00	0.8942293524742126
50	20	100	6	0.25	0.9008392095565796
50	20	100	6	0.50	0.8989838361740112
50	20	100	6	0.75	0.8834561705589294
50	20	100	8	0.00	0.8946067690849304
50	20	100	8	0.25	0.8855810165405273
50	20	100	8	0.50	0.8921738862991333
50	20	100	8	0.75	0.8215093016624451
50	20	100	10	0.00	0.9028038382530212
50	20	100	10	0.25	0.8932890892028809
50	20	100	10	0.50	0.8909938335418701
50	20	100	10	0.75	0.5146636366844177
50	20	100	12	0.00	0.8826148509979248
50	20	100	12	0.25	0.8622679710388184
50	20	100	12	0.50	0.8719724416732788
50	20	100	12	0.75	0.7776787281036377
50	20	100	14	0.00	0.8876489996910095
50	20	100	14	0.25	0.8700328469276428
50	20	100	14	0.50	0.868863046169281
50	20	100	14	0.75	0.7923969030380249
50	20	100	16	0.00	0.8667575120925903
50	20	100	16	0.25	0.8554989099502563
50	20	100	16	0.50	0.8405476808547974
50	20	100	16	0.75	0.7678740620613098
50	30	10	1	0.00	0.895455002784729
50	30	10	1	0.25	0.8834221363067627
50	30	10	1	0.50	0.8857265710830688
50	30	10	1	0.75	0.8104735612869263
50	30	10	2	0.00	0.9063452482223511
50	30	10	2	0.25	0.9018557071685791
50	30	10	2	0.50	0.9046933054924011
50	30	10	2	0.75	0.8513651490211487
50	30	10	4	0.00	0.9217216968536377
50	30	10	4	0.25	0.8940781354904175
50	30	10	4	0.50	0.9167511463165283
50	30	10	4	0.75	0.7894068956375122
50	30	10	6	0.00	0.9211201667785645
50	30	10	6	0.25	0.9138554930686951
50	30	10	6	0.50	0.5
50	30	10	6	0.75	0.5
50	30	10	8	0.00	0.9114510416984558
50	30	10	8	0.25	0.9110109210014343
50	30	10	8	0.50	0.8959164619445801
50	30	10	8	0.75	0.5
50	30	10	10	0.00	0.918059766292572
50	30	10	10	0.25	0.91167151927948
50	30	10	10	0.50	0.7253283262252808
50	30	10	10	0.75	0.5
50	30	10	12	0.00	0.9153880476951599
50	30	10	12	0.25	0.9105529189109802
50	30	10	12	0.50	0.8959142565727234
50	30	10	12	0.75	0.5
50	30	10	14	0.00	0.9139362573623657
50	30	10	14	0.25	0.875360369682312
50	30	10	14	0.50	0.8699067831039429
50	30	10	14	0.75	0.5
50	30	10	16	0.00	0.8994147777557373
50	30	10	16	0.25	0.8738164901733398
50	30	10	16	0.50	0.8743462562561035
50	30	10	16	0.75	0.5
50	30	15	1	0.00	0.8968237042427063
50	30	15	1	0.25	0.8934847712516785
50	30	15	1	0.50	0.8634071946144104
50	30	15	1	0.75	0.8216002583503723
50	30	15	2	0.00	0.9148980975151062
50	30	15	2	0.25	0.907375156879425
50	30	15	2	0.50	0.8947364091873169
50	30	15	2	0.75	0.7787838578224182
50	30	15	4	0.00	0.9227630496025085
50	30	15	4	0.25	0.8412878513336182
50	30	15	4	0.50	0.8863029479980469
50	30	15	4	0.75	0.745095431804657
50	30	15	6	0.00	0.9214920401573181
50	30	15	6	0.25	0.8916656374931335
50	30	15	6	0.50	0.8737926483154297
50	30	15	6	0.75	0.5
50	30	15	8	0.00	0.913262128829956
50	30	15	8	0.25	0.8969829678535461
50	30	15	8	0.50	0.5
50	30	15	8	0.75	0.5
50	30	15	10	0.00	0.9219523668289185
50	30	15	10	0.25	0.9143079519271851
50	30	15	10	0.50	0.5
50	30	15	10	0.75	0.5
50	30	15	12	0.00	0.918480396270752
50	30	15	12	0.25	0.908306360244751
50	30	15	12	0.50	0.8869351148605347
50	30	15	12	0.75	0.5
50	30	15	14	0.00	0.9139624834060669
50	30	15	14	0.25	0.8898159265518188
50	30	15	14	0.50	0.8528397083282471
50	30	15	14	0.75	0.8017376065254211
50	30	15	16	0.00	0.8975695371627808
50	30	15	16	0.25	0.8847658634185791
50	30	15	16	0.50	0.5
50	30	15	16	0.75	0.5
50	30	20	1	0.00	0.8832014203071594
50	30	20	1	0.25	0.8906345367431641
50	30	20	1	0.50	0.8662334084510803
50	30	20	1	0.75	0.7889793515205383
50	30	20	2	0.00	0.9114134311676025
50	30	20	2	0.25	0.910129964351654
50	30	20	2	0.50	0.8933414220809937
50	30	20	2	0.75	0.856468677520752
50	30	20	4	0.00	0.9151425361633301
50	30	20	4	0.25	0.9109723567962646
50	30	20	4	0.50	0.5
